ID,text,labels
test_1914,Guidelines to Set for Video Meetings,0.9392862
test_1915,Jia Morado raises over P1 M for frontliners,0.9994041
test_1918,Just imagine say the dog attack am like that But dogs are sensitive o e go get wetin happen My dog don attack me before just because I dey play with the other one but lock am inside cage,0.000357305
test_1921,45 The China regime needs to held accountable for their egregious actions I pray they will suffer the consequences for the,0.0003743999
test_1922,Thanks to for this quote The simple act of Breathing is indeed a miracle Benefits of Better Breathing course has over 5 hours of video content sports performance pain relief sleep parenting health meditation muscle activation mental health,0.00034927356
test_1927,center guideline is for all state what about UP,0.9779328
test_1928,I badly miss watching sports watching players trying to overcome themselves that shows me a sense of nobility,0.9773498
test_1930,Upper St Clair native Kevin Slowey has found perfect fit with MLBPA,0.0005411163
test_1931,It s for people that don t run from dogs don t worry about it sweetheart,0.0015500771
test_1932,Machine Learning Engineer Reseracher with a competitive salary in Portland Check out this role working with Machine learning,0.9989987
test_1933,Democracy depends on an informed citizenry and social cohesion Here s a look at how misinformation can spread through soc,0.00045178967
test_1934,VIDEO Anger As Distributes Spoilt Rice As Palliative To Residents WATCH FULL VIDEO,0.29778406
test_1935,Keep informed about how travel restrictions and exemptions are affecting immigration refugees citizenship and,0.99433017
test_1937,They said he is going to be more economy focused and make those events not related So they re going to lie to us more,0.0024644192
test_1938,SHG s lead a special role on war footing to combat  in Whether it s about creating,0.00041635355
test_1939,rash Besides the detainees the report emphasised Kashmiri students labourers and traders who have been stra,0.00044188072
test_1941,Signed by the President of the Methodist Conference among others,0.9866415
test_1942,May Allah accept our Fasts and Worship May he also give us the strength to live other days of the year as like Ramadan home stay safe,0.99954623
test_1943,Sweden s Deputy PM Isabella L vin says fining people for not following guidelines is in the government s toolbox and could be introduced if necessary but it is hoped that such measures can be avoided,0.00035433905
test_1945,Day 6 of my today I worked on my portfolio for a little while and reviewed some old code of mine in Python Tomorrow I m going to start learning some SVG things and animate using CSS,0.9979482
test_1946,For 11 days scientists said lock down But Johnson refused to listen During that time cases rose from 590,0.99908745
test_1947,I am told Downing Street also barred Sunday Times from asking questions at its briefing because they dared to criticise govt,0.99928904
test_1948,Dear Lagosians even as we observe the lockdown we are kicking off the COMPULSORY wearing of face masks in,0.0076948456
test_1949,After killing 62 people in the death chamber Givens became an activist against the death penalty Then  took his,0.9909051
test_1951,You re going to pretend white privilege is a real thing Ouch racist much,0.0004835413
test_1952,Told my lil bro I d give him cash if he does this Python course and he s almost done lool,0.99902153
test_1954,Yes good for students,0.9958121
test_1955,There is just so much we don t know right now UCA looks ahead to fall sports,0.00052054063
test_1956,want to good friend But im always broken all can t good comunication can t humor and make her laugh m sorry for being like this Seriosly im love her,0.00094157795
test_1957,Strawberry banana honey yogurt mixed smoothie for today s Ramadan thirst break,0.99918276
test_1959,The Small Business Administration SBA is tasked with distributing 350 billion in loans to help businesses,0.10796772
test_1960,ACA Sending love to all who are observing Ramadan For many across the world this Ramadan will be like no other May this mon,0.0010739211
test_1961,The latest update for includes Introducing remediations support and more and Custom Exception Handling in,0.71147954
test_1967,222 The most important message of Ramadan is that we are not just body but body amp soul Further w,0.000981733
test_1969,Can we send most of these to food banks,0.011496839
test_1970,I just published Re Opening Nigeria A  Dilemma,0.0026733198
test_1971,I m going to be speaking alongside my brother and dale about our this Join us tonight fro,0.0011019448
test_1972,The s mission is focusing on combating the pandemic With this mission we will protect the force maintain,0.00038973667
test_1973,A soothing visualizer of DJ Python s wonderful new album Mas Amable,0.99869895
test_1975,Certainly with deaths from the flu plummeting its logical that gets credit where the flu should be tagged If da,0.0065871254
test_1976,What are some of the problems facing business What solutions are there Grow net Increase Profits Reduce Cost through AI Efficiency Allocation and Unique Solutions,0.99954504
test_1977,Native communities are humans that deserve to be treated with respect and that responsibility rests with every company s,0.0014457887
test_1978,China Did A Lot Of Things Right Bill Gates Defends CCP Slams America Over Handling Of All part of the plan,0.00055185787
test_1979,got through grad school so your info is once again wrong have fun though coward i look forward to the block and the power i gain from it,0.9988696
test_1980,We can do better is a hell of a lot different than They are being lined up in front of firing squads and talking about America s greed when we are looking at a serious food shortage coming soon if food processing plants are closed We CAN T have a food shortage,0.9988651
test_1982,32 Days on a Ventilator One Patient s Fight to Breathe Again,0.00089989515
test_1983,Agar Na Hota Toh Yeh Song Next Month Release Hota But Whenever This Comes Out It s Gonna Be,0.0003754173
test_1984,MercyOfAllah When we fast we experience a healthy detox from foods that don t benefit us It also gives many of our o,0.0024909165
test_1985,If you re in Chicago have symptoms but can t afford a doctor visit don t have a car are undocumented uninsured F,0.0006909799
test_1986,Unhinging my jaw like a python to take this Wendy s 4 for 4 to the dome,0.0026021532
test_1987,the best way to assess the real  impact is to monitor excess mortality,0.01044145
test_1988,Orlando Magic s Aaron Gordon drops diss track 9 OUT OF 10 based on Slam Dunk Contest scoring via,0.0019532347
test_1989,vote Because winning is more important than life Republican strategy memo advises GOP campaigns to blame China for,0.00036993154
test_1990,It would be very wrong if the Centre and the states choose to play it politically safe and blindly extend the lockdown,0.99171317
test_1991,Eddie Griffin Leave Them Dogs Alone,0.99884146
test_1992,The answer is as good as the quality of the data People quickly forgot the big data trends AI deep learning hype things that required large quality datasets for unbiased answers Yet all of a sudden 100 data points presented as sufficient for final conclusions 3 pic twitter com j54UnFCwUy,0.0014256443
test_1993,My grandmother has been bullied online for being on the dole over this  issue now there s leaks of footage of her receiving her dole from an ATM What has this country come to Disappointed in our country,0.9995629
test_1994,Newport Beach to consider shutting down beaches on weekends,0.9994271
test_1996,If you haven t yet then get this song on to support the initiative,0.00058826525
test_1999, GOIL presents PPE Veronica Buckets to Ashaiman Polyclinic,0.0011948125
test_2000,74 MercyOfAllah Abu Ayub narrated that the Messenger of Allah said Whoever fasts Ramadan then follows it with s,0.7908251
test_2002,I m thinking about live streaming machine learning projects on the weekends Is it sacrilegious to have a Sunday Smoke Code Sesh,0.002631626
test_2004,MercyOfAllah By doing this you will ease your way into Ramadan and performing those extra ibadat acts of worshi,0.0006422428
